item_id,developer,title,genres,price,release_year
208300,Dovetail Games,Train Simulator: European Loco &amp; Asset Pack,['Simulation'],19.99,2009.0
40300,Piranha Bytes,Risen,['RPG'],9.99,2009.0
35070,Honeyslug,Flora's Fruit Farm,['Casual'],3.99,2009.0
10606,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",Empire: Total War™ - The Warpath Campaign,['Strategy'],9.99,2009.0
40700,Amanita Design,Machinarium,"['Adventure', 'Indie']",9.99,2009.0
24840,EA Los Angeles,Medal of Honor: Airborne,['Action'],9.99,2007.0
24870,Slightly Mad Studios,Need for Speed: Shift,['Racing'],19.99,2009.0
41500,Runic Games,Torchlight,['RPG'],14.99,2009.0
24800,EA Los Angeles,Command &amp; Conquer: Red Alert 3 - Uprising,['Strategy'],19.99,2009.0
901735,FireFly Studios,The Stronghold Collection,['Strategy'],19.99,2009.0
42800,Nitro Games,East India Company: Privateer,['Strategy'],4.99,2009.0
39560,Homegrown Games,Painkiller: Resurrection,['Action'],9.99,2009.0
39550,"Phenomic,THQ Nordic",SpellForce 2 - Anniversary Edition,"['RPG', 'Strategy']",14.99,2009.0
40330,Animation Arts,Secret Files: Tunguska,['Adventure'],9.99,2009.0
40320,Stormregion,Rush for Berlin Gold,['Strategy'],4.99,2009.0
31200,Telltale Games,Tales of Monkey Island Complete Pack: Chapter 4 - The Trial and Execution of Guybrush Threepwood,['Adventure'],19.99,2009.0
3130,1C Company,Men of War: Red Tide,['Strategy'],4.99,2009.0
41100,Konstantin Koshutin,Hammerfight,"['Action', 'Indie']",4.99,2009.0
39540,Phenomic,SpellForce - Platinum Edition,"['Action', 'RPG']",9.99,2009.0
34640,Wargaming.net,Massive Assault: Phantom Renaissance,['Strategy'],9.99,2005.0
34630,Wargaming.net,Massive Assault,['Strategy'],9.99,2003.0
42200,HeR Interactive,Nancy Drew® Dossier: Resorting to Danger!,,6.99,2009.0
41000,Croteam,Serious Sam HD: The First Encounter,"['Action', 'Indie']",14.99,2009.0
40340,Animation Arts,Secret Files 2: Puritas Cordis,['Adventure'],9.99,2009.0
17450,BioWare,Dragon Age: Origins,['RPG'],19.99,2009.0
37100,Citeremis Inc.,Aztaka,"['Action', 'RPG', 'Indie']",4.99,2009.0
37500,Yullaby,Magnetis,"['Indie', 'Casual']",1.99,2009.0
42810,Crystal Empire Games,For The Glory: A Europa Universalis Game,['Strategy'],9.99,2009.0
10180,"Infinity Ward,Aspyr (Mac)",Call of Duty®: Modern Warfare® 2,['Action'],19.99,2009.0
32440,"Traveller's Tales,Feral Interactive (Mac)",LEGO® Star Wars™ - The Complete Saga,['Adventure'],19.99,2009.0
11450,"Triumph Studios,Virtual Programming",Overlord™,['RPG'],4.99,2007.0
12710,"Triumph Studios,Virtual Programming",Overlord™: Raising Hell,['RPG'],9.99,2008.0
24790,EA Los Angeles,Command &amp; Conquer 3: Tiberium Wars,['Strategy'],14.99,2007.0
29120,KranX Productions,Yumsters 2: Around the World,"['Indie', 'Casual']",4.99,2008.0
24810,EA Los Angeles,Command &amp; Conquer 3: Kane's Wrath,['Strategy'],19.99,2009.0
41800,Positech Games,Gratuitous Space Battles,"['Indie', 'Simulation', 'Strategy']",14.99,2009.0
45300,Gaijin Entertainment,Wings of Prey,['Simulation'],9.99,2009.0
41900,inXile Entertainment,The Bard's Tale,"['Action', 'Adventure', 'RPG']",9.99,2005.0
35420,Defence Alliance Team,Defence Alliance 2,['Action'],0.0,2009.0
32430,"LucasArts,Aspyr Studios",STAR WARS™ - The Force Unleashed™ Ultimate Sith Edition,['Action'],19.99,2009.0
25806,Paradox Interactive,Europa Universalis III: Heir to the Throne,,9.99,2009.0
22370,Bethesda Game Studios,Fallout 3: Game of the Year Edition,['RPG'],19.99,2009.0
41802,Positech Games,Gratuitous Space Battles: The Tribe,"['Strategy', 'Indie', 'Simulation']",5.99,2009.0
38080,Hip Soft,Build-A-Lot,['Simulation'],9.99,2007.0
38090,Hip Soft,Build-A-Lot 2: Town of the Year,['Simulation'],9.99,2008.0
38100,Hip Soft,Build-A-Lot 3: Passport to Europe,['Simulation'],9.99,2009.0
38070,iWin,Coconut Queen,"['Casual', 'Simulation']",9.99,2009.0
38210,Spidermonk Entertainment,Roogoo,['Casual'],1.99,2009.0
45700,Capcom,Devil May Cry 4,"['Action', 'Adventure']",19.99,2008.0
46410,ClockStone Studios,Avencast: Rise of the Mage,"['Action', 'Indie', 'RPG']",9.99,2010.0
38110,Hip Soft,Build-A-Lot 4: Power Source,['Simulation'],9.99,2009.0
17570,Octoshark Studios,"Pirates, Vikings, and Knights II","['Action', 'Free to Play', 'Indie']",0.0,2010.0
38130,Alawar,Farm Frenzy 2,['Casual'],4.99,2008.0
38160,Alawar,Farm Frenzy 3: American Pie,['Casual'],9.99,2010.0
38150,Alawar,Farm Frenzy 3,['Casual'],9.99,2009.0
38120,Alawar,Farm Frenzy,['Casual'],4.99,2007.0
38140,Alawar,Farm Frenzy: Pizza Party,['Casual'],4.99,2009.0
36300,Sandlot Games,Cake Mania Main Street™,['Casual'],6.99,2010.0
36310,Sandlot Games,Westward® IV: All Aboard,"['Strategy', 'Casual']",6.99,2010.0
36320,Cateia Games,Iron Roses,"['Adventure', 'Casual']",6.99,2010.0
37030,Chaos Concept,UFO: Extraterrestrials Gold,['Strategy'],9.99,2010.0
32450,Traveller's Tales,LEGO® Indiana Jones™ 2: The Adventure Continues,['Adventure'],19.99,2010.0
34180,Eurocom,Vancouver 2010™ - The Official Video Game of the Olympic Winter Games,['Sports'],0.0,2010.0
44100,New Star Games Ltd,Super Laser  Racer,"['Action', 'Indie', 'Racing']",4.99,2010.0
25960,Paradox Interactive,Hearts of Iron III: Soviet Infantry Pack DLC,['Strategy'],0.99,2010.0
46250,The Farm 51,NecroVisioN: Lost Company,['Action'],6.99,2010.0
38180,Awem Studio,Cradle of Persia,['Casual'],9.99,2007.0
10695,Rebellion,Aliens vs. Predator Swarm Map Pack,['Action'],7.49,2010.0
41050,Croteam,Serious Sam Classic: The First Encounter,"['Action', 'Indie']",9.99,2001.0
24055,All Aboard,Train Simulator: Fort Kent to Eagle Lake Route Add-On,['Simulation'],19.99,2010.0
48700,TaleWorlds Entertainment,Mount &amp; Blade: Warband,"['Action', 'RPG']",19.99,2010.0
39900,ZoopTEK,Coniclysm,['Action'],4.99,2010.0
49900,Beatnik Games,Plain Sight,"['Action', 'Indie']",4.99,2010.0
42120,Fatshark,Lead and Gold: Gangs of the Wild West,['Action'],9.99,2010.0
12220,Rockstar North / Toronto,Grand Theft Auto: Episodes from Liberty City,['Action'],19.99,2010.0
45730,Other Ocean Interactive,Dark Void™ Zero,"['Action', 'Adventure']",4.99,2010.0
45400,Nemesys Games,Fortix,['Indie'],0.99,2010.0
49600,Cold Beam Games,Beat Hazard,"['Action', 'Casual', 'Indie']",9.99,2010.0
901399,Telltale Games,Sam &amp; Max: The Devil’s Playhouse,['Adventure'],19.99,2010.0
43500,Realmforge Studios,M.U.D. TV,"['Simulation', 'Strategy']",9.99,2010.0
45302,Gaijin Entertainment,Wings of Luftwaffe Add-on,['Simulation'],4.99,2010.0
40930,The Odd Gentlemen,The Misadventures of P.B. Winterbottom,"['Adventure', 'Indie']",4.99,2010.0
39640,THQ Nordic,AquaNox 2: Revelation,['Action'],4.99,2003.0
39630,THQ Nordic,AquaNox,['Action'],4.99,2001.0
23150,Red Chain Games Ltd.,Fluttabyes,"['Casual', 'Indie']",1.99,2010.0
50940,Big Fish Games,Hidden Expedition: Titanic,['Casual'],9.99,2006.0
50920,Big Fish Games,Hidden Expedition: Amazon,"['Casual', 'Indie']",9.99,2008.0
34178,"The Creative Assembly,Feral Interactive (Mac)",Napoleon: Total War™ - Coalition Battle Pack,['Strategy'],2.99,2010.0
37340,Sarbakan,Fitness Dash™,['Casual'],6.99,2008.0
37390,PlayFirst,Gemini Lost™,['Casual'],6.99,2009.0
37310,Absolutist Ltd.,DinerTown Detective Agency™,['Casual'],6.99,2009.0
37360,PlayFirst,Mahjong Roadshow™,['Casual'],6.99,2007.0
49000,PlayFirst,Hotel Dash™ Suite Success™,['Casual'],6.99,2009.0
37330,PlayFirst,Nightshift Legacy: The Jaguar's Eye™,['Casual'],6.99,2010.0
37320,PlayFirst,The Nightshift Code™,['Casual'],6.99,2008.0
37370,PlayFirst,TriJinx: A Kristine Kross Mystery™,['Casual'],6.99,2007.0
37380,PlayFirst,Valerie Porter and the Scarlet Scandal™,['Casual'],6.99,2009.0
19080,G5 Entertainment,Biozone,"['Action', 'Adventure', 'Casual']",9.99,2010.0
31700,ISOTX,Iron Grip: Warlord,"['Action', 'Indie']",0.0,2008.0
19030,Climax Studios,Rocket Knight,"['Action', 'Adventure']",14.99,2010.0
50820,Press Play,Max and the Magic Marker,['Indie'],0.0,2010.0
49800,Muse Games,Flight of the Icarus,"['Action', 'Indie']",4.99,2010.0
33650,Ideas Pad,Puzzler World,['Casual'],4.99,2010.0
901478,Ubisoft,Prince of Persia: The Forgotten Sands™ Digital Deluxe Edition,"['Action', 'Adventure']",19.99,2010.0
33660,Kokakiki,Ziro,"['Casual', 'Indie']",4.99,2010.0
34281,SEGA,Altered Beast™,['Action'],2.99,2010.0
34272,SEGA,Comix Zone™,['Action'],2.99,2010.0
34270,D3T Limited,SEGA Mega Drive and Genesis Classics,"['Action', 'Adventure', 'Casual', 'RPG']",61.99,2010.0
34276,SEGA,Golden Axe™,['Action'],2.99,2010.0
34274,SEGA,Ecco the Dolphin™,['Action'],2.99,2010.0
34275,SEGA,Gain Ground™,['Strategy'],2.99,2010.0
34277,SEGA,Shinobi™ III: Return of the Ninja Master,['Action'],2.99,2010.0
34273,SEGA,Crack Down™,['Action'],2.99,2010.0
34280,SEGA,VectorMan™,['Action'],2.99,2010.0
34278,SEGA,Sonic 3D Blast™,,4.99,2010.0
34282,SEGA,Shadow Dancer™,['Action'],2.99,2010.0
34279,SEGA,Space Harrier™ II,['Action'],2.99,2010.0
34010,Obsidian Entertainment,Alpha Protocol™,"['Action', 'RPG']",14.99,2010.0
22610,Team17 Software Ltd.,Alien Breed: Impact,['Action'],9.99,2010.0
22440,Bethesda Game Studios,Fallout 3 - Point Lookout,['RPG'],4.99,2010.0
18508,Hidden Path Entertainment,Defense Grid: Resurgence Map Pack 1,"['Strategy', 'Indie']",0.99,2010.0
22430,Bethesda Game Studios,Fallout 3 - Mothership Zeta,['RPG'],4.99,2010.0
22410,Bethesda Game Studios,Fallout 3 - Broken Steel,['RPG'],4.99,2010.0
22420,Bethesda Game Studios,Fallout 3 - The Pitt,['RPG'],4.99,2010.0
630,Valve,Alien Swarm,['Action'],0.0,2010.0
22400,Bethesda Game Studios,Fallout 3 - Operation Anchorage,['RPG'],4.99,2010.0
24780,"EA - Maxis,Aspyr (Mac)",SimCity™ 4 Deluxe Edition,"['Simulation', 'Strategy']",19.99,2003.0
33670,"Akella,.dat",Disciples III - Renaissance Steam Special Edition,"['Strategy', 'RPG']",14.99,2010.0
40420,"Arcen Games, LLC",Tidalis,"['Casual', 'Indie']",4.99,2010.0
34920,Invent4 Entertainment,Razor2: Hidden Skies,"['Action', 'Casual', 'Indie']",9.99,2010.0
48136,Blue Byte,The Settlers 7: Uncharted Land Map Pack,['Strategy'],3.99,2010.0
46720,Dagger Games,Dimensity,['RPG'],9.99,2008.0
28000,IO Interactive,Kane &amp; Lynch 2: Dog Days,['Action'],9.99,2010.0
39680,Rune Forge,The Guild II Renaissance,"['Simulation', 'Strategy']",9.99,2010.0
25962,Paradox Interactive,Hearts of Iron III DLC: German II Spritepack,['Strategy'],0.99,2010.0
24634,N3V Games,Trainz Simulator DLC: Blue Comet,['Simulation'],19.99,2010.0
63900,Ino-Co,Fantasy Wars,['Strategy'],4.99,2010.0
50130,"2K Czech,Feral Interactive (Mac)",Mafia II,['Action'],29.99,2011.0
24075,Dovetail Games,Train Simulator: Network Southeast Class 47 Loco Add-On,['Simulation'],4.99,2010.0
47540,Infinite Interactive,Puzzle Quest 2,"['RPG', 'Casual']",9.99,2010.0
50510,doublesix,Burn Zombie Burn!,['Action'],9.99,2010.0
25760,Playbrains,Madballs B*D*I Clan Skins,['Indie'],1.99,2010.0
25763,Playbrains,Madballs Scorched Evolution Skin Rollup,['Indie'],1.99,2010.0
25762,Playbrains,Madballs BDI Evolution Skin Rollup,['Indie'],1.99,2010.0
25764,Playbrains,Madballs Holiday Skin Rollup,['Indie'],2.99,2010.0
42980,Paradox Development Studio,Victoria I Complete,['Strategy'],9.99,2010.0
48800,VStep,Ship Simulator Extremes,['Simulation'],19.99,2010.0
22600,Team17 Digital Ltd,Worms Reloaded,['Strategy'],19.99,2010.0
46770,Muzzy Lane Software,Making History II: The War of the World,"['Indie', 'Simulation', 'Strategy']",14.99,2010.0
65700,Bohemia Interactive,Arma 2: British Armed Forces,"['Action', 'Simulation', 'Strategy']",8.99,2010.0
42960,Paradox Development Studio,Victoria II,['Strategy'],19.99,2010.0
27930,DnS Development,Booster Trooper Demo,,0.0,2010.0
25761,Playbrains,Madballs Scorched Clan Skins,['Indie'],1.99,2010.0
28010,IO Interactive,Kane &amp; Lynch 2: The Doggie Bag,['Action'],5.99,2010.0
28012,IO Interactive,Kane &amp; Lynch 2: Multiplayer Masks Pack,['Action'],1.99,2010.0
24640,N3V Games,Trainz: Classic Cabon City,['Simulation'],19.99,2010.0
28011,IO Interactive,Kane &amp; Lynch 2: Alliance Weapon Pack,['Action'],2.99,2010.0
4850,GSC Game World,Cossacks: Back to War,['Strategy'],4.99,2002.0
57640,Revolution Software Ltd,Broken Sword: Director's Cut,['Adventure'],5.99,2010.0
62100,Zoë Mode,Chime,['Casual'],4.99,2010.0
50145,"2K Czech,Feral Interactive (Mac)",Mafia II DLC: Jimmy's Vendetta,['Action'],9.99,2010.0
34841,City Interactive,Sniper: Ghost Warrior - Map Pack,['Action'],1.99,2010.0
70300,Terry Cavanagh,VVVVVV,"['Action', 'Indie']",4.99,2010.0
48137,Blue Byte,The Settlers 7: Conquest - The Empire Expansion DLC,['Strategy'],3.99,2010.0
57300,Frictional Games,Amnesia: The Dark Descent,"['Action', 'Adventure', 'Indie']",19.99,2010.0
70400,EasyGameStation,Recettear: An Item Shop's Tale,"['RPG', 'Indie']",19.99,2010.0
46600,Dedication Games,Swarm Arena,"['Action', 'Casual', 'Indie']",3.99,2010.0
34314,SEGA,Super Thunder Blade™,"['Action', 'Simulation']",2.99,2010.0
34310,SEGA,Galaxy Force II™,['Action'],2.99,2010.0
70100,exosyphen studios,Hacker Evolution,['Simulation'],4.99,2010.0
70110,exosyphen studios,Hacker Evolution: Untold,"['Indie', 'Simulation']",4.99,2010.0
38600,Subsoap,Faerie Solitaire,"['Casual', 'Indie']",9.99,2010.0
57620,Gaming Minds Studios,Patrician IV - Steam Special Edition,['Strategy'],14.99,2010.0
34284,SEGA,Bonanza Bros.™,['Action'],2.99,2010.0
63910,Katauri Interactive,King's Bounty: Crossworlds,"['RPG', 'Strategy']",14.99,2010.0
24082,Dovetail Games,Train Simulator: Green &amp; Gold HST DMU Add-On,['Simulation'],4.99,2010.0
8930,"Firaxis Games,Aspyr (Mac, Linux)",Sid Meier's Civilization® V,['Strategy'],29.99,2010.0
49310,Nitro Games,Commander: Conquest of the Americas - Colonial Navy,['Strategy'],4.99,2010.0
41060,Croteam,Serious Sam Classic: The Second Encounter,"['Action', 'Indie']",9.99,2002.0
70900,Blind Mind Studios,Star Ruler,"['Indie', 'Strategy']",9.99,2010.0
9940,Krome Studios,Blade Kitten,"['Action', 'Adventure']",2.99,2010.0
22650,Team17 Digital Ltd,Alien Breed 2: Assault,['Action'],9.99,2010.0
901553,Croteam,Serious Sam HD: Gold Edition,['Action'],0.0,2010.0
50620,Vigil Games,Darksiders™,"['Action', 'Adventure']",19.99,2010.0
2840,Egosoft,X: Beyond the Frontier,"['Simulation', 'Strategy']",4.99,1999.0
42920,NeoCoreGames,The Kings' Crusade,['Strategy'],9.99,2010.0
29700,ArenaNet®,Guild Wars: Eye of the North®,"['Action', 'RPG', 'Massively Multiplayer']",19.99,2007.0
2850,Egosoft,X: Tension,"['Simulation', 'Strategy']",4.99,2000.0
61510,Triumph Studios,Age of Wonders II: The Wizard's Throne,"['RPG', 'Strategy']",9.99,
70200,I Sioux Game Productions B.V.,Governor of Poker 2,"['Adventure', 'Casual', 'Simulation']",7.99,2010.0
70210,I Sioux Game Productions B.V.,Governor of Poker 2 - Premium Edition,"['Adventure', 'Casual', 'Indie', 'Simulation']",14.99,2010.0
61520,Triumph Studios,Age of Wonders Shadow Magic,"['RPG', 'Strategy']",9.99,
61500,Triumph Studios,Age of Wonders,"['RPG', 'Strategy']",5.99,
47790,Electronic Arts,Medal of Honor™,['Action'],19.99,2010.0
46450,"Headup Games,Silent Dreams",Grotesque Tactics: Evil Heroes,"['Indie', 'RPG', 'Strategy']",9.99,2010.0
45750,"CAPCOM CO., LTD.",Lost Planet® 2,"['Action', 'Adventure']",19.99,2010.0
57800,Stickmen Studios,Doc Clock: The Toasted Sandwich of Time,"['Adventure', 'Casual', 'Indie']",4.99,2010.0
22380,Obsidian Entertainment,Fallout: New Vegas,"['Action', 'RPG']",9.99,2010.0
67000,Dmytry Lavrov,The Polynomial - Space of the music,"['Action', 'Casual', 'Indie']",6.99,2010.0
80300,Ivy Games,Puzzle Bots,"['Adventure', 'Indie']",4.99,2010.0
50000,Noumenon Games,Nimbus,"['Indie', 'Racing']",9.99,2010.0
16868,"Firaxis Games,Aspyr (Mac, Linux)",Civilization V - Babylon (Nebuchadnezzar II),['Strategy'],4.99,2010.0
18040,Hothead Games,DeathSpank,"['Action', 'Indie', 'RPG']",14.99,2010.0
71115,SEGA,Virtua Fighter™ 2,"['Action', 'Simulation']",2.99,2010.0
34317,SEGA,Columns™ III,['Casual'],2.99,2010.0
71114,SEGA,Sword of Vermilion™,['RPG'],2.99,2010.0
71112,SEGA,Golden Axe™ II,['Action'],2.99,2010.0
71113,SEGA,Sonic The Hedgehog,"['Action', 'Adventure']",4.99,2010.0
71111,SEGA,Flicky™,,2.99,2010.0
71110,SEGA,ESWAT™: City Under Siege,,2.99,2010.0
34319,SEGA,Ecco™: The Tides of Time,['Adventure'],2.99,2010.0
34318,SEGA,Decap Attack™,,2.99,2010.0
34316,SEGA,Bio-Hazard Battle™,['Action'],2.99,2010.0
34315,SEGA,Alien Storm,['Action'],2.99,2010.0
6120,Klei Entertainment,Shank,"['Action', 'Indie']",9.99,2010.0
35460,Teotl Studios,The Ball,"['Action', 'Adventure', 'Indie']",9.99,2010.0
32500,Aspyr Studios,STAR WARS™: The Force Unleashed™ II,['Action'],19.99,2010.0
62000,Firemint,Flight Control HD,"['Action', 'Casual']",4.99,2010.0
33570,Ascaron Entertainment ltd.,Patrician III,"['RPG', 'Simulation', 'Strategy']",4.99,2010.0
63700,Gaijin Games,BIT.TRIP BEAT,"['Action', 'Casual', 'Indie']",9.99,2010.0
46362,1C Company,Theatre of War 2 - Battle for Caen,"['Simulation', 'Strategy']",1.99,2010.0
49320,Nitro Games,Woody Two-Legs: Attack of the Zombie Pirates,['Casual'],4.99,2010.0
72400,Tomkorp Computer Solutions Inc.,Clones,"['Adventure', 'Indie']",4.99,2010.0
42964,Paradox Interactive,Victoria II: Interwar Spritepack,['Strategy'],1.99,2010.0
43011,Double Helix Games,Front Mission Evolved: Wanzer Pack 2,['Action'],3.99,2010.0
33980,Centauri Production,Pound of Ground,['Action'],9.99,2010.0
65710,Centauri Production,Pat &amp; Mat,['Casual'],6.99,2009.0
33990,Centauri Production,Alternativa,['Adventure'],12.99,2010.0
33950,Altar Games,Fish Fillets 2,"['Casual', 'Indie']",4.99,2007.0
65400,React Games,Archon Classic,"['Strategy', 'Indie']",9.99,2010.0
42700,Treyarch,Call of Duty®: Black Ops,['Action'],39.99,2010.0
38923,Sonic Boom Games,Rhythm Zone Tornado Visualizer DLC,"['Indie', 'Casual']",0.99,2010.0
72500,Joshyy,Arcadia,"['Casual', 'Indie']",4.99,2010.0
15740,Oddworld Inhabitants,Oddworld: Munch's Oddysee,"['Action', 'Adventure', 'Strategy']",4.99,2010.0
38924,Sonic Boom Games,Rhythm Zone DJ Table Visualizer DLC,"['Indie', 'Casual']",1.99,2010.0
15750,Oddworld Inhabitants,Oddworld: Stranger's Wrath HD,"['Action', 'Adventure', 'Strategy']",9.99,2010.0
45500,"Ntreev Soft Co., Ltd.",Clickr,"['Casual', 'Indie']",4.99,2010.0
31290,Telltale Games,Back to the Future: The Game,['Adventure'],19.99,2010.0
12100,Rockstar Games,Grand Theft Auto III,['Action'],9.99,2002.0
12120,Rockstar Games,Grand Theft Auto: San Andreas,['Action'],14.99,2005.0
35135,Crystal Dynamics Inc.,Lara Croft GoL: Raziel and Kain Character Pack,"['Action', 'Adventure']",3.49,2011.0
35137,Crystal Dynamics Inc.,Lara Croft GoL: Things that Go Boom - Challenge Pack 2,"['Action', 'Adventure']",3.49,2011.0
35138,Crystal Dynamics,Lara Croft GoL: Hazardous Reunion - Challenge Pack 3,"['Action', 'Adventure']",3.49,2011.0
35136,Crystal Dynamics Inc.,Lara Croft GoL: All the Trappings - Challenge Pack 1,"['Action', 'Adventure']",3.49,2011.0
12110,Rockstar Games,Grand Theft Auto: Vice City,['Action'],9.99,2003.0
33390,Brightside Games,Zeit²,"['Action', 'Indie']",9.99,2011.0
92300,Extend Studio,A.R.E.S.: Extinction Agenda,"['Action', 'Indie']",4.99,2011.0
80000,BlueGiant Interactive,APOX,"['Action', 'Indie', 'Strategy']",14.99,2011.0
47780,Visceral Games,Dead Space™ 2,['Action'],19.99,2011.0
51060,Big Fish Studios,Drawn®: The Painted Tower,"['Adventure', 'Casual']",9.99,2011.0
65080,Cateia Games,Kaptain Brawe: A Brawe New World,['Adventure'],4.99,2011.0
71168,SEGA,Wonder Boy III: Monster Lair,,2.99,2011.0
63200,Uber Entertainment,Monday Night Combat,"['Action', 'Strategy', 'Indie', 'Sports']",4.99,2011.0
60340,MumboJumbo,Luxor: 5th Passage,"['Action', 'Adventure', 'Casual']",9.99,2011.0
71116,SEGA,Alien Soldier,['Action'],2.99,2011.0
71161,SEGA,Shining in the Darkness,['RPG'],2.99,2011.0
71119,SEGA,Light Crusader,['RPG'],2.99,2011.0
71118,SEGA,Landstalker: The Treasures of King Nole,['RPG'],2.99,2011.0
71117,SEGA,Gunstar Heroes,['Action'],2.99,2011.0
71166,SEGA,ToeJam &amp; Earl,['Adventure'],4.99,2011.0
71165,SEGA,Streets of Rage 2,['Action'],2.99,2011.0
71163,SEGA,Sonic The Hedgehog 2,"['Action', 'Adventure']",4.99,2011.0
71164,SEGA,Streets of Rage,['Action'],2.99,2011.0
71162,SEGA,Sonic 3 &amp;  Knuckles,,4.99,2011.0
71160,SEGA,Shining Force II,['RPG'],2.99,2011.0
71120,SEGA,Shining Force,['RPG'],2.99,2011.0
47890,The Sims Studio,The Sims™ 3,['Simulation'],19.99,2009.0
48802,VStep,Ship Simulator Extremes: Sigita Pack,['Simulation'],3.99,2011.0
47896,The Sims Studio,The Sims™ 3 Fast Lane Stuff,['Simulation'],19.99,2010.0
47892,The Sims Studio,The Sims™ 3 World Adventures,['Simulation'],19.99,2009.0
47894,The Sims Studio,The Sims™ 3 Late Night,['Simulation'],19.99,2010.0
